# #pts: 33349; ranges: 66,71
465,0,58
466,11,62
467,0,54
468,33,66
469,0,50
470,0,51
471,1,53
472,26,64
473,0,56
474,0,57
475,0,56
476,0,57
477,29,64
478,4,60
479,2,56
480,1,50
481,0,55
482,22,63
483,0,52
484,0,50
485,2,58
486,0,54
487,0,58
488,7,60
489,1,57
490,5,59
491,0,54
492,0,57
493,1,58
494,1,57
495,0,57
496,2,57
497,6,59
498,5,60
499,5,59
500,2,57
501,24,64
502,39,66
503,1,57
504,1,58
505,18,64
506,10,61
507,19,62
508,46,67
509,41,67
510,2,60
511,0,47
512,1,59
513,1,60
514,0,52
515,1,57
516,0,49
517,0,57
518,0,56
519,3,60
520,0,55
521,8,61
522,9,61
523,0,54
524,0,57
525,29,64
526,6,59
527,0,54
528,15,61
529,3,59
530,4,60
531,1,59
532,13,60
533,8,57
534,0,56
535,1,57
536,53,68
537,9,61
538,0,58
539,1,58
540,12,61
541,21,63
542,11,62
543,0,54
544,12,60
545,0,48
546,0,57
547,4,61
548,0,50
549,2,59
550,0,57
551,23,64
552,11,62
553,0,49
554,0,56
555,0,57
556,9,61
557,0,58
558,5,59
559,0,57
560,0,51
561,0,52
562,11,61
563,1,58
564,1,58
565,3,59
566,36,65
567,0,59
568,0,56
569,4,60
570,0,53
571,1,55
572,0,52
573,2,58
574,0,49
575,3,60
576,8,59
577,6,59
578,1,58
579,3,60
580,24,64
581,0,58
582,19,63
583,1,55
584,7,60
585,5,59
586,0,59
587,0,58
588,2,59
589,0,57
590,0,58
591,3,59
592,3,60
593,22,63
594,27,64
595,19,62
596,2,60
597,2,60
598,1,59
599,2,58
600,23,64
601,2,57
602,0,58
603,17,63
604,4,60
605,1,59
606,14,60
607,1,58
608,1,58
609,0,57
610,5,59
611,1,57
612,17,62
613,18,62
614,0,55
615,32,65
616,42,67
617,11,62
618,10,60
619,0,56
620,0,58
621,5,61
622,0,55
623,41,67
624,1,58
625,5,60
626,46,67
627,27,64
628,3,60
629,33,66
630,1,59
631,1,55
632,1,59
633,0,49
634,25,64
635,0,56
636,18,63
637,30,65
638,3,58
639,10,61
640,35,66
641,34,66
642,0,56
643,3,60
644,25,63
645,1,58
646,0,58
647,24,64
648,0,58
649,3,59
650,2,59
651,6,61
652,31,64
653,8,61
654,5,48
655,0,52
656,4,58
657,0,55
658,4,59
659,1,58
660,0,52
661,3,58
662,29,64
663,2,57
664,6,61
665,17,62
666,1,56
667,38,66
668,0,54
669,4,58
670,1,58
671,0,57
672,2,59
673,1,51
674,4,60
675,2,59
676,19,63
677,1,59
678,0,59
679,6,59
680,1,58
681,5,60
682,0,57
683,1,59
684,24,64
685,0,52
686,16,62
687,4,60
688,1,55
689,0,56
690,19,64
691,6,61
692,0,57
693,0,49
694,5,61
695,6,60
696,0,55
697,0,55
698,3,59
699,0,58
700,0,58
701,4,60
702,0,57
703,2,60
704,14,62
705,4,59
706,1,59
707,41,67
708,0,58
709,7,59
710,0,58
711,14,62
712,40,67
713,1,58
714,52,68
715,2,58
716,16,63
717,24,64
718,7,60
719,10,61
720,1,57
721,0,57
722,4,58
723,31,64
724,0,58
725,0,49
726,0,50
727,3,58
728,2,57
729,3,58
730,0,52
731,34,65
732,22,63
733,0,56
734,1,59
735,0,58
736,0,51
737,47,68
738,1,57
739,16,62
740,0,55
741,16,61
742,6,60
743,0,54
744,12,61
745,12,60
746,0,52
747,0,58
748,0,58
749,0,58
750,1,57
751,0,53
752,28,65
753,25,63
754,0,57
755,0,57
756,1,57
757,17,62
758,5,57
759,0,58
760,0,55
761,0,51
762,40,66
763,1,58
764,0,59
765,0,58
766,4,59
767,26,64
768,0,58
769,5,60
770,4,59
771,35,65
772,46,68
773,24,64
774,0,50
775,1,59
776,0,58
777,2,58
778,16,62
779,6,59
780,1,59
781,1,58
782,9,61
783,7,60
784,5,61
785,21,62
786,1,58
787,11,61
788,18,62
789,0,57
790,2,59
791,11,61
792,1,55
793,1,54
794,12,60
795,1,56
796,11,61
797,2,56
798,0,57
799,0,57
800,1,59
801,37,66
802,0,55
803,4,59
804,1,58
805,0,55
806,33,66
807,9,61
808,3,56
809,0,56
810,0,58
811,0,53
812,18,63
813,15,59
814,0,57
815,12,61
816,0,58
817,0,59
818,0,58
819,4,56
820,0,50
821,0,58
822,26,63
823,0,57
824,0,55
825,2,58
826,0,57
827,48,68
828,20,63
829,46,68
830,1,56
831,0,51
832,1,59
833,26,64
834,0,48
835,0,54
836,0,57
837,11,61
838,0,57
839,47,68
840,0,54
841,0,53
842,0,56
843,0,51
844,10,61
845,23,62
846,0,55
847,0,56
848,26,64
849,29,64
850,10,61
851,20,64
852,1,51
853,0,58
854,0,57
855,29,64
856,0,57
857,2,60
858,0,53
859,14,62
860,1,55
861,23,64
862,0,55
863,5,60
864,4,60
865,39,66
866,2,57
867,1,55
868,5,60
869,1,53
870,0,57
871,1,56
872,0,58
873,0,51
874,1,58
875,1,58
876,0,57
877,0,57
878,0,58
879,25,63
880,46,67
881,51,68
882,1,55
883,37,65
884,1,56
885,1,58
886,15,60
887,0,56
888,0,57
889,0,54
890,1,58
891,15,62
892,2,51
893,0,51
894,1,56
895,0,58
896,4,60
897,0,59
898,14,62
899,2,59
900,8,61
901,2,60
902,2,59
903,27,64
904,1,57
905,0,56
906,13,61
907,12,62
908,11,61
909,27,64
910,0,57
911,4,60
912,3,59
913,1,57
914,0,56
915,20,62
916,0,56
917,1,59
918,8,60
919,34,66
920,15,62
921,1,58
922,0,56
923,0,56
924,1,58
925,0,58
926,3,59
927,2,57
928,0,56
929,34,64
930,1,56
931,0,52
932,2,60
933,8,61
934,2,59
935,8,58
936,41,67
937,0,49
938,13,62
939,0,58
940,7,61
941,44,66
942,20,62
943,1,57
944,0,50
945,17,62
946,0,56
947,1,53
948,2,58
949,29,65
950,4,59
951,22,63
952,1,57
953,10,61
954,0,52
955,1,58
956,12,61
957,10,62
958,4,60
959,1,51
960,17,63
961,37,66
962,3,59
963,1,58
964,1,57
965,2,59
966,0,56
967,0,57
968,0,58
969,20,63
970,0,45
971,0,51
972,1,58
973,3,59
974,12,62
975,2,59
976,3,60
977,40,66
978,9,60
979,0,55
980,10,60
981,3,58
982,1,53
983,0,55
984,4,59
985,36,66
986,44,67
987,1,58
988,16,61
989,0,57
990,31,65
991,3,59
992,0,56
993,3,60
994,2,59
995,0,54
996,2,58
997,28,65
998,57,69
999,0,57
1000,2,58
1001,11,61
1002,6,60
1003,0,58
1004,0,54
1005,0,57
1006,17,62
1007,5,59
1008,8,62
1009,0,56
1010,2,58
1011,0,50
1012,11,61
1013,17,62
1014,0,48
1015,42,67
1016,0,56
1017,0,57
1018,4,60
1019,36,66
1020,0,52
1021,0,55
1022,20,63
1023,17,61
1024,40,66
1025,8,61
1026,0,51
1027,0,55
1028,1,59
1029,24,64
1030,24,63
1031,7,60
1032,9,61
1033,2,57
1034,1,58
1035,0,57
1036,3,59
1037,1,49
1038,15,62
1039,1,59
1040,5,58
1041,11,60
1042,11,61
1043,1,59
1044,0,57
1045,1,59
1046,35,66
1047,0,58
1048,1,58
1049,5,57
1050,4,60
1051,0,54
1052,1,59
1053,9,61
1054,41,67
1055,0,56
1056,16,62
1057,9,61
1058,7,58
1059,1,58
1060,0,58
1061,3,59
1062,0,56
1063,1,57
1064,0,58
1065,4,60
1066,1,57
1067,0,54
1068,1,58
1069,3,59
1070,16,62
1071,7,61
1072,12,61
1073,26,64
1074,18,63
1075,14,62
1076,26,64
1077,0,58
1078,0,52
1079,0,56
1080,0,56
1081,0,49
1082,6,60
1083,11,61
1084,0,56
1085,0,55
1086,2,58
1087,39,67
1088,1,56
1089,5,58
1090,0,52
1091,56,69
1092,4,59
1093,0,58
1094,21,62
1095,11,62
1096,0,54
1097,26,64
1098,2,60
1099,21,63
1100,20,62
1101,0,55
1102,2,58
1103,1,52
1104,0,58
1105,38,66
1106,36,66
1107,0,58
1108,38,66
1109,5,59
1110,2,58
1111,1,59
1112,1,57
1113,50,68
1114,0,57
1115,0,54
1116,0,58
1117,9,61
1118,4,59
1119,0,53
1120,1,57
1121,9,61
1122,0,53
1123,0,52
1124,2,56
1125,8,60
1126,0,58
1127,20,62
1128,5,61
1129,24,63
1130,11,61
1131,0,51
1132,30,64
1133,0,55
1134,0,58
1135,0,51
1136,2,58
1137,0,56
1138,42,67
1139,0,57
1140,34,65
1141,1,56
1142,0,52
1143,4,56
1144,0,58
1145,38,65
1146,12,62
1147,8,61
1148,0,57
1149,0,54
1150,4,60
1151,0,57
1152,0,50
1153,5,60
1154,1,57
1155,0,57
1156,0,58
1157,34,66
1158,2,58
1159,0,52
1160,0,58
1161,38,66
1162,1,58
1163,33,65
1164,0,59
1165,2,59
1166,3,58
1167,0,52
1168,0,57
1169,0,57
1170,8,60
1171,39,66
1172,0,58
1173,0,58
1174,0,55
1175,0,50
1176,2,59
1177,0,58
1178,1,57
1179,11,61
1180,2,59
1181,4,60
1182,31,65
1183,13,62
1184,0,56
1185,2,58
1186,0,56
1187,12,61
1188,23,64
1189,0,48
1190,6,52
1191,11,61
1192,0,57
1193,16,62
1194,1,59
1195,4,60
1196,28,64
1197,0,58
1198,42,67
1199,7,58
1200,22,63
1201,15,61
1202,0,50
1203,2,60
1204,0,58
1205,28,65
1206,18,62
1207,1,58
1208,3,58
1209,25,64
1210,10,62
1211,37,66
1212,2,58
1213,1,59
1214,11,61
1215,13,61
1216,7,61
1217,1,56
1218,0,57
1219,14,61
1220,0,55
1221,13,62
1222,0,52
1223,0,56
1224,0,58
1225,2,58
1226,5,60
1227,7,59
1228,0,58
1229,14,61
1230,0,56
1231,51,68
1232,0,58
1233,4,59
1234,7,61
1235,12,61
1236,0,56
1237,0,56
1238,1,58
1239,31,65
1240,0,58
1241,13,62
1242,2,58
1243,5,59
1244,4,60
1245,6,59
1246,0,52
1247,0,53
1248,11,61
1249,50,68
1250,0,53
1251,0,49
1252,0,56
1253,52,68
1254,31,65
1255,55,69
1256,18,62
1257,37,66
1258,40,67
1259,7,59
1260,0,46
1261,27,64
1262,12,61
1263,0,52
1264,1,58
1265,29,65
1266,0,58
1267,0,58
1268,0,57
1269,7,61
1270,4,59
1271,12,60
1272,0,53
1273,13,61
1274,2,60
1275,9,60
1276,3,59
1277,9,61
1278,4,60
1279,26,64
1280,4,59
1281,39,67
1282,3,59
1283,10,61
1284,2,57
1285,0,57
1286,3,60
1287,23,61
1288,0,55
1289,40,67
1290,1,58
1291,47,67
1292,4,58
1293,7,61
1294,0,54
1295,37,66
1296,24,64
1297,3,59
1298,55,69
1299,0,54
1300,0,56
1301,1,56
1302,0,52
1303,2,60
1304,17,63
1305,23,64
1306,1,59
1307,1,53
1308,0,58
1309,3,59
1310,0,53
1311,6,60
1312,2,59
1313,49,68
1314,18,63
1315,14,63
1316,4,60
1317,0,54
1318,1,54
1319,6,61
1320,0,57
1321,13,61
1322,0,58
1323,2,57
1324,0,58
1325,2,59
1326,6,61
1327,0,43
1328,17,63
1329,33,65
1330,26,64
1331,4,57
1332,12,62
1333,20,62
1334,2,56
1335,11,62
1336,24,64
1337,1,59
1338,0,54
1339,19,61
1340,0,57
1341,11,61
1342,11,61
1343,2,60
1344,24,64
1345,0,56
1346,2,58
1347,12,62
1348,6,61
1349,0,58
1350,5,60
1351,22,63
1352,0,58
1353,31,65
1354,4,58
1355,1,56
1356,19,62
1357,22,63
1358,3,59
1359,29,64
1360,2,58
1361,25,64
1362,16,62
1363,7,60
1364,21,63
1365,13,62
1366,1,57
1367,0,57
1368,0,54
1369,1,57
1370,4,59
1371,0,55
1372,5,60
1373,0,57
1374,0,58
1375,2,56
1376,12,61
1377,16,61
1378,0,55
1379,0,45
1380,22,63
1381,0,56
1382,1,59
1383,0,46
1384,9,61
1385,51,68
1386,0,53
1387,0,56
1388,0,58
1389,0,58
1390,8,59
1391,0,58
1392,13,62
1393,6,60
1394,19,63
1395,0,58
1396,11,62
1397,3,55
1398,0,50
1399,1,58
1400,0,56
1401,21,61
1402,0,59
1403,14,62
1404,31,63
1405,23,64
1406,1,58
1407,18,63
1408,3,59
1409,3,60
1410,1,56
1411,28,64
1412,2,55
1413,12,61
1414,45,67
1415,7,62
1416,4,60
1417,0,48
1418,3,59
1419,11,60
1420,0,58
1421,1,56
1422,0,56
1423,1,59
1424,32,66
1425,8,61
1426,0,55
1427,48,68
1428,16,58
1429,0,58
1430,0,56
1431,0,56
1432,28,65
1433,0,56
1434,16,62
1435,4,58
1436,0,56
1437,2,58
1438,1,50
1439,0,58
1440,1,59
1441,0,52
1442,0,57
1443,3,60
1444,0,58
1445,0,55
1446,18,62
1447,2,59
1448,0,58
1449,12,57
1450,5,60
1451,0,56
1452,1,59
1453,0,56
1454,0,51
1455,0,53
1456,37,66
1457,18,63
1458,0,59
1459,36,66
1460,3,59
1461,0,56
1462,1,59
1463,0,57
1464,7,61
1465,3,58
1466,0,55
1467,0,56
1468,0,57
1469,0,50
1470,43,67
1471,0,58
1472,11,60
1473,14,62
1474,0,58
1475,2,54
1476,0,57
1477,2,51
1478,0,56
1479,8,61
1480,0,56
1481,4,60
1482,1,59
1483,21,64
1484,0,57
1485,0,58
1486,0,56
1487,3,59
1488,36,65
1489,0,54
1490,37,66
1491,2,59
1492,2,55
1493,0,58
1494,0,50
1495,0,57
1496,3,59
1497,27,62
1498,30,64
1499,1,58
1500,5,59
1501,0,57
1502,3,59
1503,1,58
1504,11,60
1505,0,58
1506,50,68
1507,25,64
1508,0,55
1509,0,49
1510,19,61
1511,8,61
1512,16,61
1513,38,67
1514,7,60
1515,0,56
1516,4,60
1517,4,60
1518,14,62
1519,0,57
1520,1,59
1521,12,61
1522,24,64
1523,0,58
1524,38,66
1525,2,59
1526,0,58
1527,2,59
1528,0,57
1529,0,58
1530,2,58
1531,1,59
1532,35,65
1533,9,60
1534,0,58
1535,0,55
1536,5,60
1537,30,65
1538,4,60
1539,5,59
1540,0,56
1541,20,62
1542,2,60
1543,33,65
1544,13,61
1545,6,60
1546,0,55
1547,9,60
1548,4,59
1549,4,59
1550,0,56
1551,1,50
1552,3,60
1553,13,62
1554,8,61
1555,27,63
1556,0,58
1557,0,51
1558,3,60
1559,53,68
1560,14,62
1561,1,59
1562,27,64
1563,3,59
1564,0,57
1565,2,59
1566,0,56
1567,4,58
1568,22,63
1569,19,63
1570,1,56
1571,0,58
1572,41,67
1573,1,55
1574,25,65
1575,1,57
1576,3,58
1577,40,67
1578,11,60
1579,2,58
1580,1,58
1581,28,64
1582,0,58
1583,6,60
1584,1,58
1585,10,56
1586,0,56
1587,12,62
1588,22,63
1589,0,58
1590,50,68
1591,1,59
1592,4,59
1593,4,60
1594,0,54
1595,0,58
1596,9,60
1597,3,58
1598,2,58
1599,28,64
1600,4,60
1601,0,58
1602,0,56
1603,23,64
1604,1,58
1605,0,56
1606,0,58
1607,0,58
1608,30,65
1609,41,66
1610,0,54
1611,6,58
1612,0,59
1613,29,65
1614,0,57
1615,13,61
1616,34,66
1617,27,64
1618,2,59
1619,0,55
1620,9,61
1621,1,58
1622,2,55
1623,7,60
1624,3,60
1625,0,49
1626,15,62
1627,2,57
1628,5,59
1629,0,49
1630,11,61
1631,10,60
1632,8,60
1633,32,65
1634,12,60
1635,25,64
1636,0,57
1637,1,57
1638,2,56
1639,1,60
1640,34,65
1641,0,58
1642,3,59
1643,0,53
1644,0,56
1645,26,64
1646,1,59
1647,3,60
1648,37,66
1649,41,67
1650,19,62
1651,46,67
1652,25,64
1653,1,57
1654,0,50
1655,33,66
1656,0,50
1657,0,59
1658,0,52
1659,0,56
1660,1,57
1661,30,65
1662,0,55
1663,9,61
1664,1,57
1665,4,59
1666,16,62
1667,0,51
1668,13,62
1669,13,62
1670,6,61
1671,0,56
1672,0,54
1673,4,59
1674,1,57
1675,19,63
1676,2,59
1677,0,58
1678,0,58
1679,34,65
1680,11,61
1681,0,49
1682,6,61
1683,1,57
1684,1,58
1685,0,58
1686,22,63
1687,0,57
1688,0,56
1689,26,64
1690,14,61
1691,11,61
1692,2,59
1693,0,53
1694,2,60
1695,21,64
1696,6,59
1697,9,61
1698,1,56
1699,0,58
1700,20,63
1701,0,57
1702,2,58
1703,1,58
1704,4,60
1705,2,59
1706,1,59
1707,40,66
1708,0,52
1709,4,58
1710,0,55
1711,0,57
1712,0,53
1713,4,60
1714,2,57
1715,16,62
1716,27,64
1717,19,62
1718,1,50
1719,7,60
1720,32,66
1721,0,58
1722,40,67
1723,1,54
1724,0,57
1725,2,58
1726,21,63
1727,0,56
1728,20,62
1729,31,65
1730,10,61
1731,2,59
1732,16,62
1733,18,62
1734,2,59
1735,33,65
1736,0,57
1737,2,51
1738,21,63
1739,1,57
1740,0,57
1741,0,53
1742,0,55
1743,26,64
1744,3,59
1745,0,58
1746,3,59
1747,11,61
1748,0,49
1749,3,60
1750,0,50
1751,0,59
1752,1,59
1753,2,59
1754,3,58
1755,8,61
1756,0,58
1757,0,58
1758,0,56
1759,20,63
1760,1,57
1761,15,62
1762,0,56
1763,3,60
1764,2,59
1765,16,62
1766,0,57
1767,0,56
1768,0,58
1769,1,56
1770,1,57
1771,2,58
1772,1,58
1773,0,56
1774,3,59
1775,2,59
1776,3,59
1777,0,58
1778,0,56
1779,9,61
1780,10,61
1781,0,59
1782,4,60
1783,3,60
1784,22,63
1785,3,60
1786,28,64
1787,0,56
1788,1,57
1789,6,59
1790,6,61
1791,6,61
1792,6,59
1793,2,59
1794,51,68
1795,6,60
1796,0,57
1797,8,61
1798,3,60
1799,8,60
1800,22,63
1801,1,59
1802,0,58
1803,5,61
1804,52,68
1805,2,55
1806,25,64
1807,12,61
1808,7,59
1809,23,64
1810,0,58
1811,1,59
1812,7,60
1813,0,54
1814,1,60
1815,2,59
1816,0,52
1817,0,57
1818,2,59
1819,11,61
1820,1,59
1821,0,56
1822,12,61
1823,1,52
1824,0,58
1825,16,62
1826,1,60
1827,1,56
1828,57,69
1829,0,58
1830,0,52
1831,0,54
1832,3,59
1833,2,58
1834,0,53
1835,19,63
1836,1,58
1837,0,58
1838,2,54
1839,2,58
1840,0,56
1841,7,60
1842,0,54
1843,12,62
1844,9,61
1845,22,63
1846,2,57
1847,2,52
1848,0,55
1849,38,66
1850,1,58
1851,16,62
1852,0,53
1853,22,64
1854,9,61
1855,1,58
1856,4,57
1857,0,57
1858,0,55
1859,21,61
1860,2,57
1861,0,57
1862,4,60
1863,17,61
1864,0,58
1865,11,61
1866,4,60
1867,0,57
1868,42,67
1869,1,58
1870,2,59
1871,0,51
1872,33,65
1873,27,64
1874,20,63
1875,0,57
1876,0,55
1877,2,59
1878,26,64
1879,11,60
1880,44,67
1881,13,62
1882,18,63
1883,7,60
1884,5,60
1885,0,54
1886,1,59
1887,7,61
1888,0,58
1889,3,58
1890,0,49
1891,21,62
1892,1,58
1893,31,65
1894,16,63
1895,37,65
1896,0,51
1897,1,56
1898,2,59
1899,4,59
1900,0,58
1901,0,55
1902,1,58
1903,10,61
1904,21,63
1905,0,57
1906,13,62
1907,2,58
1908,19,62
1909,15,62
1910,23,63
1911,3,58
1912,11,62
1913,0,58
1914,0,48
1915,1,59
1916,0,55
1917,1,58
1918,59,69
1919,11,61
1920,2,59
1921,39,66
1922,16,60
1923,0,51
1924,13,62
1925,31,64
1926,0,57
1927,0,50
1928,7,61
1929,20,62
1930,21,63
1931,8,61
1932,0,56
1933,3,59
1934,13,61
1935,0,58
1936,0,54
1937,23,63
1938,0,58
1939,36,66
1940,0,52
1941,3,59
1942,11,61
1943,0,51
1944,15,62
1945,24,64
1946,0,57
1947,0,58
1948,43,67
1949,15,62
1950,38,66
1951,0,58
1952,18,61
1953,0,52
1954,31,65
1955,0,55
1956,40,66
1957,0,52
1958,0,54
1959,4,61
1960,6,61
1961,1,54
1962,18,63
1963,7,59
1964,25,64
1965,29,63
1966,0,56
1967,0,58
1968,25,63
1969,2,59
1970,2,58
1971,0,57
1972,0,55
1973,2,59
1974,26,65
1975,0,57
1976,19,63
1977,0,55
1978,7,61
1979,3,58
1980,1,58
1981,1,59
1982,0,55
1983,8,61
1984,0,57
1985,27,64
1986,0,55
1987,5,60
1988,10,59
1989,6,61
1990,24,65
1991,0,55
1992,33,65
1993,5,59
1994,1,58
1995,1,58
1996,28,64
1997,13,61
1998,1,59
1999,7,61
2000,15,62
2001,1,58
2002,20,63
2003,4,58
2004,24,63
2005,0,52
2006,17,63
2007,6,59
2008,0,47
2009,4,59
2010,28,64
2011,4,60
2012,2,59
2013,30,65
2014,10,60
2015,2,58
2016,2,59
2017,13,61
2018,34,65
2019,1,57
2020,9,60
2021,0,53
2022,28,65
2023,0,54
2024,34,65
2025,0,56
2026,19,63
2027,1,57
2028,11,61
2029,17,63
2030,46,68
2031,25,64
2032,36,65
2033,0,59
2034,17,62
2035,0,51
2036,0,58
2037,9,61
2038,4,52
2039,12,60
2040,0,59
2041,3,60
2042,4,58
2043,5,59
2044,16,62
2045,3,59
2046,12,61
2047,27,64
2048,1,56
2049,9,61
2050,0,56
2051,2,56
2052,11,60
2053,15,61
2054,1,59
2055,0,59
2056,0,56
2057,1,58
2058,0,56
2059,42,67
2060,11,61
2061,2,57
2062,0,57
2063,6,61
2064,13,62
2065,1,59
2066,3,60
2067,0,52
2068,10,61
2069,20,63
2070,2,57
2071,0,50
2072,1,58
2073,0,51
2074,14,62
2075,1,59
2076,3,59
2077,2,58
2078,0,58
2079,4,59
2080,1,58
2081,0,55
2082,0,55
2083,23,63
2084,16,63
2085,0,58
2086,35,66
2087,1,59
2088,0,54
2089,0,54
2090,1,58
2091,35,66
2092,0,58
2093,26,64
2094,0,56
2095,5,60
2096,14,62
2097,43,66
2098,30,65
2099,1,58
2100,13,61
2101,11,60
2102,44,67
2103,1,58
2104,1,57
2105,36,66
2106,35,65
2107,0,56
2108,1,58
2109,1,54
2110,9,61
2111,0,58
2112,11,61
2113,0,53
2114,22,64
2115,1,54
2116,12,62
2117,0,59
2118,3,58
2119,3,57
2120,11,62
2121,0,47
2122,2,58
2123,1,56
2124,0,53
2125,12,62
2126,17,62
2127,50,67
2128,20,63
2129,17,62
2130,12,59
2131,9,60
2132,6,60
2133,0,56
2134,1,55
2135,3,58
2136,0,56
2137,18,63
